"clust","lat","long","mobile","elect","bank","wealth","adm0","adm1","label","rural","weight"
399,2.767147,32.309693,0.681818181818182,0.136363636363636,NA,0.0420831818181818,"Uganda","north","Uganda DHS 2011",0,7.577834
403,3.461403,32.052909,0.714285714285714,0,NA,-0.57249619047619,"Uganda","north","Uganda DHS 2011",1,7.278159
404,3.074264,32.149082,0.782608695652174,0,NA,-0.702913913043478,"Uganda","north","Uganda DHS 2011",1,41.687477
406,3.012798,32.154984,0.36,0.04,NA,-0.7754444,"Uganda","north","Uganda DHS 2011",1,10.130975
408,2.536799,32.37613,0.476190476190476,0,NA,-0.669949523809524,"Uganda","north","Uganda DHS 2011",1,37.041585
410,2.703607,32.550714,0.260869565217391,0,NA,-0.951816956521739,"Uganda","north","Uganda DHS 2011",1,54.707294
411,3.297082,32.875174,0.95,0.75,NA,0.830314,"Uganda","north","Uganda DHS 2011",0,13.00742
412,3.250455,32.856479,0.894736842105263,0.105263157894737,NA,0.479947894736842,"Uganda","north","Uganda DHS 2011",0,1.798255
414,3.174273,33.10992,0.333333333333333,0.0476190476190476,NA,-0.943876190476191,"Uganda","north","Uganda DHS 2011",1,10.080273
417,3.58296,32.632351,0.526315789473684,0,NA,-0.839224736842105,"Uganda","north","Uganda DHS 2011",1,11.534254
419,2.245613,32.891329,0.882352941176471,0.235294117647059,NA,0.577715294117647,"Uganda","north","Uganda DHS 2011",0,9.555428
420,2.255679,32.900965,0.833333333333333,0.222222222222222,NA,0.731297222222222,"Uganda","north","Uganda DHS 2011",0,6.714
421,2.248977,32.889514,0.833333333333333,0.166666666666667,NA,0.407495555555556,"Uganda","north","Uganda DHS 2011",0,4.918734
422,2.228482,32.875979,0.8125,0.3125,NA,0.93706125,"Uganda","north","Uganda DHS 2011",0,3.324656
426,2.271383,32.921807,0.458333333333333,0,NA,-0.56306875,"Uganda","north","Uganda DHS 2011",1,36.47616
429,2.485268,32.844373,0.478260869565217,0,NA,-0.768239565217391,"Uganda","north","Uganda DHS 2011",1,19.682434
431,2.410778,32.974363,0.333333333333333,0,NA,-0.672177916666667,"Uganda","north","Uganda DHS 2011",1,33.8328
433,1.723559,32.854697,0.521739130434783,0,NA,-0.537276956521739,"Uganda","north","Uganda DHS 2011",1,24.73811
437,2.363743,33.216649,0.333333333333333,0,NA,-0.749995416666667,"Uganda","north","Uganda DHS 2011",1,31.627728
440,2.506166,33.277624,0.217391304347826,0,NA,-0.899079565217391,"Uganda","north","Uganda DHS 2011",1,21.054752
443,2.985795,32.663376,0.352941176470588,0,NA,-0.915897647058823,"Uganda","north","Uganda DHS 2011",1,12.977766
445,2.890781,32.909704,0.260869565217391,0,NA,-0.929244347826087,"Uganda","north","Uganda DHS 2011",1,14.44124
446,2.937021,33.021183,0.5,0,NA,-0.934866111111111,"Uganda","north","Uganda DHS 2011",1,19.257264
448,2.833185,33.282552,0.291666666666667,0,NA,-0.875692916666667,"Uganda","north","Uganda DHS 2011",1,9.232368
450,3.086489,33.405019,0.238095238095238,0,NA,-0.893946666666667,"Uganda","north","Uganda DHS 2011",1,17.517864
452,3.022794,34.116785,0.75,0,NA,0.1887295,"Uganda","karamoja","Uganda DHS 2011",0,8.98804
453,3.719369,34.224891,0.181818181818182,0.0454545454545455,NA,-1.11643772727273,"Uganda","karamoja","Uganda DHS 2011",1,2.09418
454,3.642466,34.106795,0,0,NA,-1.1754247826087,"Uganda","karamoja","Uganda DHS 2011",1,3.626778
455,3.630393,33.91653,0.0434782608695652,0,NA,-1.23214130434783,"Uganda","karamoja","Uganda DHS 2011",1,3.063738
456,2.9995,34.054474,0.0476190476190476,0,NA,-1.23353047619048,"Uganda","karamoja","Uganda DHS 2011",1,10.074141
457,3.760143,33.749376,0.785714285714286,0.214285714285714,NA,0.639445714285714,"Uganda","karamoja","Uganda DHS 2011",1,2.010372
458,3.596187,34.098312,0,0,NA,-1.20758428571429,"Uganda","karamoja","Uganda DHS 2011",1,5.433519
459,3.573968,34.006981,0.05,0,NA,-1.1778625,"Uganda","karamoja","Uganda DHS 2011",1,3.812
460,0,0,0,0,NA,-1.24497409090909,"Uganda","karamoja","Uganda DHS 2011",1,1.500378
461,3.441067,34.084256,0,0,NA,-1.21490913043478,"Uganda","karamoja","Uganda DHS 2011",1,7.081976
462,3.371513,34.153579,0,0,NA,-1.16157,"Uganda","karamoja","Uganda DHS 2011",1,3.709049
463,3.585911,34.154238,0.0869565217391304,0,NA,-1.08229695652174,"Uganda","karamoja","Uganda DHS 2011",1,3.426333
464,3.512753,34.084796,0,0,NA,-1.21772227272727,"Uganda","karamoja","Uganda DHS 2011",1,8.117362
465,3.044546,34.093808,0.0416666666666667,0,NA,-1.24888083333333,"Uganda","karamoja","Uganda DHS 2011",1,25.373088
466,3.042852,34.12399,0.0476190476190476,0,NA,-1.2318819047619,"Uganda","karamoja","Uganda DHS 2011",1,3.927756
467,2.917659,34.10302,0.04,0,NA,-1.2296136,"Uganda","karamoja","Uganda DHS 2011",1,12.721425
468,2.963157,34.137801,0.52,0.08,NA,-0.4634188,"Uganda","karamoja","Uganda DHS 2011",1,5.11645
469,3.105581,34.059947,0.0416666666666667,0,NA,-1.11061833333333,"Uganda","karamoja","Uganda DHS 2011",1,18.133704
470,2.620998,33.657362,0.315789473684211,0,NA,-0.856797894736842,"Uganda","karamoja","Uganda DHS 2011",1,15.610305
471,2.511105,33.601392,0.388888888888889,0,NA,-1.06318,"Uganda","karamoja","Uganda DHS 2011",1,0.763992
472,2.580898,33.862203,0.16,0.04,NA,-0.9731248,"Uganda","karamoja","Uganda DHS 2011",1,7.1706
473,1.985783,34.266687,0.04,0,NA,-1.2738012,"Uganda","karamoja","Uganda DHS 2011",1,8.3352
474,2.482738,34.327921,0.0869565217391304,0,NA,-1.23395173913043,"Uganda","karamoja","Uganda DHS 2011",1,3.979736
475,2.385044,34.565053,0.0625,0,NA,-1.260855625,"Uganda","karamoja","Uganda DHS 2011",1,4.47648
476,2.366751,34.528628,0.25,0,NA,-1.0024335,"Uganda","karamoja","Uganda DHS 2011",1,7.29152
477,2.432525,34.465135,0.315789473684211,0,NA,-0.834413157894737,"Uganda","karamoja","Uganda DHS 2011",1,7.783597
478,2.552455,34.717003,0,0,NA,-1.19856652173913,"Uganda","karamoja","Uganda DHS 2011",1,3.206016
479,2.72376,34.561401,0.130434782608696,0,NA,-1.24132130434783,"Uganda","karamoja","Uganda DHS 2011",1,11.598647
480,2.567598,34.599746,0,0,NA,-1.2659580952381,"Uganda","karamoja","Uganda DHS 2011",1,2.565003
481,1.942766,34.935044,0.7,0,NA,-0.118628,"Uganda","karamoja","Uganda DHS 2011",0,9.66474
482,1.846083,34.681239,0.466666666666667,0,NA,-0.554554,"Uganda","karamoja","Uganda DHS 2011",1,53.38206
483,1.858768,34.563683,0.0952380952380952,0,NA,-1.24975714285714,"Uganda","karamoja","Uganda DHS 2011",1,28.670796
484,1.91437,34.464463,0.05,0,NA,-1.236719,"Uganda","karamoja","Uganda DHS 2011",1,8.6274
485,1.863445,34.993543,0.0952380952380952,0,NA,-1.09442047619048,"Uganda","karamoja","Uganda DHS 2011",1,2.007894
486,1.480831,34.757981,0.166666666666667,0,NA,-1.14345555555556,"Uganda","karamoja","Uganda DHS 2011",1,2.70738
488,3.395622,31.800388,0.782608695652174,0.0434782608695652,NA,0.0482321739130435,"Uganda","west-nile","Uganda DHS 2011",0,3.86515
491,3.421733,31.929428,0.3,0,NA,-0.830516,"Uganda","west-nile","Uganda DHS 2011",1,9.03632
493,3.221716,31.805115,0.25,0,NA,-0.97245125,"Uganda","west-nile","Uganda DHS 2011",1,3.68288
494,3.363216,31.881964,0.545454545454545,0,NA,-0.730832272727273,"Uganda","west-nile","Uganda DHS 2011",1,9.65261
495,3.025969,30.912527,0.714285714285714,0.285714285714286,NA,0.570347619047619,"Uganda","west-nile","Uganda DHS 2011",0,7.279671
496,3.038158,30.904898,0.818181818181818,0.136363636363636,NA,0.374093636363636,"Uganda","west-nile","Uganda DHS 2011",0,8.801716
497,3.408858,30.958992,0.958333333333333,0.0416666666666667,NA,0.107936666666667,"Uganda","west-nile","Uganda DHS 2011",0,2.913048
498,3.033761,30.887579,0.608695652173913,0,NA,-0.460219565217391,"Uganda","west-nile","Uganda DHS 2011",1,21.362446
501,3.073661,30.931805,0.478260869565217,0,NA,-0.581644347826087,"Uganda","west-nile","Uganda DHS 2011",1,16.687397
503,2.993403,30.916336,0.458333333333333,0,NA,-0.733985416666667,"Uganda","west-nile","Uganda DHS 2011",1,14.653272
506,3.480117,31.010671,0.571428571428571,0,NA,-0.716606666666667,"Uganda","west-nile","Uganda DHS 2011",1,12.858174
510,3.071358,31.266031,0.421052631578947,0,NA,-0.792951052631579,"Uganda","west-nile","Uganda DHS 2011",1,2.625059
511,3.287138,30.99033,0.36,0,NA,-0.7146516,"Uganda","west-nile","Uganda DHS 2011",1,28.316275
513,3.284968,30.894379,0.458333333333333,0,NA,-0.761074583333333,"Uganda","west-nile","Uganda DHS 2011",1,21.698328
515,3.27448,30.892833,0.375,0,NA,-0.73763125,"Uganda","west-nile","Uganda DHS 2011",1,18.085728
518,3.058562,31.012297,0.333333333333333,0,NA,-0.65986625,"Uganda","west-nile","Uganda DHS 2011",1,18.909096
520,3.200673,31.248821,0.35,0,NA,-0.897879,"Uganda","west-nile","Uganda DHS 2011",1,1.57768
521,3.267437,31.15045,0.636363636363636,0,NA,-0.594032727272727,"Uganda","west-nile","Uganda DHS 2011",1,26.92382
523,3.070577,31.284616,0.428571428571429,0,NA,-0.890054761904762,"Uganda","west-nile","Uganda DHS 2011",1,4.932795
524,2.811818,31.006655,0.695652173913043,0.0869565217391304,NA,-0.429436086956522,"Uganda","west-nile","Uganda DHS 2011",1,3.537768
527,3.674297,31.734715,0.916666666666667,0.333333333333333,NA,0.9857225,"Uganda","west-nile","Uganda DHS 2011",0,3.3366
530,3.573196,31.837529,0.44,0,NA,-0.3744912,"Uganda","west-nile","Uganda DHS 2011",1,9.7406
532,3.674754,31.832076,0.458333333333333,0.333333333333333,NA,-0.47088875,"Uganda","west-nile","Uganda DHS 2011",1,14.932248
534,2.489716,31.102504,0.681818181818182,0,NA,-0.275275909090909,"Uganda","west-nile","Uganda DHS 2011",0,5.899806
535,2.473168,31.472366,0.76,0,NA,-0.4988008,"Uganda","west-nile","Uganda DHS 2011",0,7.244475
536,2.453873,31.485369,0.636363636363636,0.0454545454545455,NA,-0.264315,"Uganda","west-nile","Uganda DHS 2011",0,4.585966
537,2.432313,30.992024,0.583333333333333,0.0416666666666667,NA,-0.319550833333333,"Uganda","west-nile","Uganda DHS 2011",0,5.765424
540,2.726462,31.403266,0.454545454545455,0,NA,-0.759238181818182,"Uganda","west-nile","Uganda DHS 2011",1,23.31648
542,2.378942,30.862382,0.3,0,NA,-0.802196,"Uganda","west-nile","Uganda DHS 2011",1,19.197
544,2.596954,30.858325,0.32,0,NA,-0.5489836,"Uganda","west-nile","Uganda DHS 2011",1,19.24115
546,2.498236,30.803117,0.5,0,NA,-0.589709545454545,"Uganda","west-nile","Uganda DHS 2011",1,17.95233
549,2.409863,31.076031,0.347826086956522,0,NA,-0.820087826086957,"Uganda","west-nile","Uganda DHS 2011",1,15.007247
550,2.562377,31.240818,0.5,0,NA,-0.538483636363636,"Uganda","west-nile","Uganda DHS 2011",1,16.92438
552,2.44372,31.232836,0.478260869565217,0,NA,-0.614264347826087,"Uganda","west-nile","Uganda DHS 2011",1,15.338424
554,3.473372,31.245688,0.434782608695652,0,NA,-0.725590869565217,"Uganda","west-nile","Uganda DHS 2011",1,9.556845
555,3.499043,31.220702,0.25,0,NA,-0.853514583333333,"Uganda","west-nile","Uganda DHS 2011",1,16.406496
558,3.392169,31.404875,0.458333333333333,0,NA,-0.770286666666667,"Uganda","west-nile","Uganda DHS 2011",1,18.253896
559,3.573933,31.253638,0.318181818181818,0,NA,-0.753221363636364,"Uganda","west-nile","Uganda DHS 2011",1,15.231392
560,3.346574,31.238263,0.409090909090909,0,NA,-0.676109090909091,"Uganda","west-nile","Uganda DHS 2011",1,11.28831
561,3.310233,31.410178,0.45,0,NA,-0.867773,"Uganda","west-nile","Uganda DHS 2011",1,6.67544
562,3.485215,31.465495,0.388888888888889,0,NA,-0.770441666666667,"Uganda","west-nile","Uganda DHS 2011",1,15.134202
563,0.71457,30.069892,0.863636363636364,0.318181818181818,NA,0.569788181818182,"Uganda","western","Uganda DHS 2011",0,16.814446
565,0.689509,30.081424,0.714285714285714,0,NA,-0.403060952380952,"Uganda","western","Uganda DHS 2011",1,10.927938
567,1.489181,30.98502,0.565217391304348,0,NA,-0.499860434782609,"Uganda","western","Uganda DHS 2011",1,23.617527
570,1.536667,30.994529,0.5625,0,NA,-0.570258125,"Uganda","western","Uganda DHS 2011",1,32.766656
571,1.579751,31.217381,0.4,0,NA,-0.5744888,"Uganda","western","Uganda DHS 2011",1,9.058375
575,1.206823,31.013881,0.5,0,NA,-0.38699125,"Uganda","western","Uganda DHS 2011",1,27.165024
576,1.316574,31.195113,0.833333333333333,0.0833333333333333,NA,0.0190245833333333,"Uganda","western","Uganda DHS 2011",1,28.4316
577,0.575931,30.27411,0.76,0.28,NA,0.3167492,"Uganda","western","Uganda DHS 2011",0,16.686
578,0.557228,30.259488,0.636363636363636,0.0454545454545455,NA,-0.285760909090909,"Uganda","western","Uganda DHS 2011",1,26.481774
580,0.468785,30.186821,0.521739130434783,0,NA,-0.247944347826087,"Uganda","western","Uganda DHS 2011",1,14.505594
582,0.665685,30.326425,0.782608695652174,0.0434782608695652,NA,-0.104913043478261,"Uganda","western","Uganda DHS 2011",1,29.114366
585,0.623438,30.121176,0.666666666666667,0,NA,-0.300935416666667,"Uganda","western","Uganda DHS 2011",1,23.461752
587,0.216235,30.445981,0.48,0.04,NA,-0.1720888,"Uganda","western","Uganda DHS 2011",0,12.48185
589,0.210348,30.375301,0.375,0,NA,-0.557609166666667,"Uganda","western","Uganda DHS 2011",1,25.434624
591,-0.113822,30.327723,0.4,0,NA,-0.5484088,"Uganda","western","Uganda DHS 2011",1,33.138275
593,0.090519,30.40788,0.458333333333333,0,NA,-0.51468,"Uganda","western","Uganda DHS 2011",1,28.430328
594,0.189633,30.094937,1,0.44,NA,1.1348272,"Uganda","western","Uganda DHS 2011",0,35.0897
595,0.176507,30.078548,0.857142857142857,0.714285714285714,NA,1.45513142857143,"Uganda","western","Uganda DHS 2011",0,6.098463
596,0.031863,29.759365,0.64,0,NA,-0.1851284,"Uganda","western","Uganda DHS 2011",1,16.518975
597,0.028524,29.886201,0.875,0,NA,-0.0734416666666667,"Uganda","western","Uganda DHS 2011",1,26.793336
599,0.095612,29.969078,0.583333333333333,0,NA,-0.2410425,"Uganda","western","Uganda DHS 2011",1,23.61804
601,0.30406,30.142057,0.75,0,NA,-0.0461908333333333,"Uganda","western","Uganda DHS 2011",1,56.040696
603,0.31598,30.193858,0.666666666666667,0,NA,-0.383925416666667,"Uganda","western","Uganda DHS 2011",1,24.90756
606,0.762831,31.074298,0.869565217391304,0.260869565217391,NA,0.975701304347826,"Uganda","western","Uganda DHS 2011",0,76.985255
607,1.129576,31.193115,0.608695652173913,0,NA,-0.388006956521739,"Uganda","western","Uganda DHS 2011",1,64.738054
609,1.020295,31.390817,0.55,0,NA,-0.5542005,"Uganda","western","Uganda DHS 2011",1,25.98894
611,0.992669,31.047971,0.458333333333333,0,NA,-0.387485,"Uganda","western","Uganda DHS 2011",1,30.29628
612,0.992965,30.868969,0.583333333333333,0.166666666666667,NA,0.123734166666667,"Uganda","western","Uganda DHS 2011",1,39.13632
615,0.782235,31.083914,0.541666666666667,0.166666666666667,NA,0.10800875,"Uganda","western","Uganda DHS 2011",1,28.260696
617,0.586041,30.942167,0.521739130434783,0,NA,-0.410530869565217,"Uganda","western","Uganda DHS 2011",1,58.753155
618,0,0,0.5,0,NA,-0.0680159090909091,"Uganda","western","Uganda DHS 2011",1,24.794572
620,0.809149,30.793307,0.478260869565217,0,NA,-0.436129565217391,"Uganda","western","Uganda DHS 2011",1,27.445578
622,0.596022,30.506152,0.608695652173913,0.0434782608695652,NA,0.00769913043478261,"Uganda","western","Uganda DHS 2011",1,24.971284
624,0.603175,30.799467,0.478260869565217,0.0434782608695652,NA,-0.38748347826087,"Uganda","western","Uganda DHS 2011",1,39.862795
627,1.685963,31.704277,0.904761904761905,0.761904761904762,NA,1.57918714285714,"Uganda","western","Uganda DHS 2011",0,7.212828
628,1.927154,32.168239,0.875,0.125,NA,-0.44828,"Uganda","western","Uganda DHS 2011",1,115.109016
630,1.770634,31.432294,0.823529411764706,0.0588235294117647,NA,-0.0783176470588235,"Uganda","western","Uganda DHS 2011",1,29.163687
632,1.69496,31.658522,0.75,0,NA,-0.0602991666666667,"Uganda","western","Uganda DHS 2011",1,34.11456
634,1.781879,31.972857,0.7,0,NA,-0.236192,"Uganda","western","Uganda DHS 2011",1,25.52748
636,1.864084,32.104979,0.652173913043478,0.0869565217391304,NA,-0.571613913043478,"Uganda","western","Uganda DHS 2011",1,28.439937
638,-0.547324,30.134746,0.9,0.7,NA,1.1818555,"Uganda","southwest","Uganda DHS 2011",0,5.23734
639,-0.417413,30.381632,0.48,0,NA,-0.2796368,"Uganda","southwest","Uganda DHS 2011",1,36.985625
641,-0.180641,30.230193,0.4,0,NA,-0.498848,"Uganda","southwest","Uganda DHS 2011",1,35.13212
643,-0.310162,30.047626,0.631578947368421,0,NA,-0.34619,"Uganda","southwest","Uganda DHS 2011",1,29.409245
646,-0.547999,30.060209,0.5,0,NA,-0.182388181818182,"Uganda","southwest","Uganda DHS 2011",1,27.803666
647,-0.591034,29.994167,0.36,0,NA,-0.2790308,"Uganda","southwest","Uganda DHS 2011",1,29.491725
649,-0.625313,30.011972,0.84,0,NA,-0.0880008,"Uganda","southwest","Uganda DHS 2011",1,26.506325
651,-0.624095,30.367601,0.75,0.291666666666667,NA,0.133083333333333,"Uganda","southwest","Uganda DHS 2011",1,30.072816
652,-0.706686,30.1431,0.826086956521739,0.217391304347826,NA,0.49554652173913,"Uganda","southwest","Uganda DHS 2011",1,28.083
654,-1.247377,29.979579,0.95,0.7,NA,1.2436345,"Uganda","southwest","Uganda DHS 2011",0,14.5323
657,-1.279644,30.143088,0.590909090909091,0,NA,-0.318861818181818,"Uganda","southwest","Uganda DHS 2011",1,26.44147
658,-1.1306,29.967404,0.25,0,NA,-0.501075,"Uganda","southwest","Uganda DHS 2011",1,24.56436
660,-1.109841,29.820608,0.260869565217391,0.0434782608695652,NA,-0.329471304347826,"Uganda","southwest","Uganda DHS 2011",1,26.552396
662,-1.133516,30.04911,0.173913043478261,0,NA,-0.375483043478261,"Uganda","southwest","Uganda DHS 2011",1,30.989395
666,-0.710697,29.751515,0.608695652173913,0.0434782608695652,NA,-0.327799130434783,"Uganda","southwest","Uganda DHS 2011",1,32.53005
667,-0.726025,29.692924,0.36,0,NA,-0.5653108,"Uganda","southwest","Uganda DHS 2011",1,43.9896
668,-1.00016,29.861374,0.454545454545455,0,NA,-0.375553636363636,"Uganda","southwest","Uganda DHS 2011",1,29.679826
670,-1.285389,29.782113,0.157894736842105,0,NA,-0.666400526315789,"Uganda","southwest","Uganda DHS 2011",1,21.796173
672,-1.282571,29.645205,0.76,0,NA,-0.0307848,"Uganda","southwest","Uganda DHS 2011",1,27.538825
673,-1.279915,29.6166,0.36,0.04,NA,-0.3422352,"Uganda","southwest","Uganda DHS 2011",1,30.6767
674,-0.604503,30.668652,1,0.636363636363636,NA,1.38826136363636,"Uganda","southwest","Uganda DHS 2011",0,9.034806
675,-0.599312,30.642833,0.944444444444444,0.611111111111111,NA,0.987780555555556,"Uganda","southwest","Uganda DHS 2011",0,25.26273
677,-0.893869,30.834241,0.72,0.04,NA,-0.150718,"Uganda","southwest","Uganda DHS 2011",1,32.627525
680,-0.202705,30.380418,0.363636363636364,0.0454545454545455,NA,-0.447495909090909,"Uganda","southwest","Uganda DHS 2011",1,26.046658
682,0.133683,30.579238,0.521739130434783,0,NA,-0.428012608695652,"Uganda","southwest","Uganda DHS 2011",1,34.906364
684,-0.907899,30.63917,0.666666666666667,0,NA,-0.153234166666667,"Uganda","southwest","Uganda DHS 2011",1,18.199248
686,-1.010459,30.665653,0.708333333333333,0.166666666666667,NA,-0.0175833333333333,"Uganda","southwest","Uganda DHS 2011",1,37.994184
687,-0.927108,30.681867,0.416666666666667,0,NA,-0.38411125,"Uganda","southwest","Uganda DHS 2011",1,35.3352
688,-0.554126,30.674883,1,0.523809523809524,NA,1.30302428571429,"Uganda","southwest","Uganda DHS 2011",1,17.878455
689,-0.375025,30.567537,0.6,0.08,NA,0.0875716,"Uganda","southwest","Uganda DHS 2011",1,28.666425
692,0.133052,30.573348,0.434782608695652,0,NA,-0.25312,"Uganda","southwest","Uganda DHS 2011",1,21.243697
694,-0.2031,30.696948,0.695652173913043,0.217391304347826,NA,0.102595652173913,"Uganda","southwest","Uganda DHS 2011",1,23.169717
696,-0.823093,30.64669,0.64,0,NA,-0.2758948,"Uganda","southwest","Uganda DHS 2011",1,34.643875
700,-0.899952,30.163067,0.541666666666667,0,NA,-0.163485833333333,"Uganda","southwest","Uganda DHS 2011",1,31.88856
702,-0.857743,30.479523,0.5,0,NA,-0.3962025,"Uganda","southwest","Uganda DHS 2011",1,41.033688
704,-0.970732,30.385931,0.4,0.04,NA,-0.5452188,"Uganda","southwest","Uganda DHS 2011",1,27.194575
706,-0.952224,30.107658,0.44,0.04,NA,-0.187726,"Uganda","southwest","Uganda DHS 2011",1,48.98725
707,-0.796772,29.931162,0.956521739130435,0.652173913043478,NA,1.25651913043478,"Uganda","southwest","Uganda DHS 2011",0,12.016166
709,-0.967814,29.988417,0.48,0,NA,-0.4195884,"Uganda","southwest","Uganda DHS 2011",1,32.411325
712,-0.688925,29.938125,0.545454545454545,0.0454545454545455,NA,-0.209665454545455,"Uganda","southwest","Uganda DHS 2011",1,31.654678
